PM10
6.503333333
7.6
11.96583333
25.75833333
25.36833333
10.78916667
13.5375
17.01666667
20.38666667
21.00583333
25.89583333
25.00166667
23.64666667
28.6125
17.82811111
24.90938889
35.30666667
23.17166667
26.1
30.72833333
27.05583333
24.42166667
27.535
35.55789683
47.99626984
57.99583333
49.985
21.95175287
25.18225754
23.53932292
26.525
15.3375
10.06833333
9.185833333
19.8922619
61.72007143
23.866
28.38
30.56583333
52.30011905
61.97071429
44.4075
45.02666667
39.53833333
22.5875
21.46833333
33.74321429
31.99083333
19.1075
34.8475
21.15833333
14.14
11.35666667
9.010833333
18.23984043
24.63200355
27.51791793
11.00190476
21.11404762
26.81678571
22.28416667
21.18666667
30.0625
37.58025641
24.03974359
18.25877778
30.24302402
38.19734234
24.43103604
24.49898649
31.49606527
40.34770457
49.98236607
57.98469742
44.99333333
64.32333333
35.44333333
33.22
37.87916667
45.86333333
38.4725
52.58333333
39.42333333
33.26083333
41.87666667
65
50.16166667
44.2125
70.13333333
31.07083333
40.72666667
44.74083333
25.20583333
25.24313725
41.50769608
39.1525
24.06
37.1225
49.6425
61.805
23.52833333
19.95083333
25.50416667
37.2719697
47.80719697
71.31083333
59.73298387
23.75951613
24.31666667
39.33
50.6125
42.6475
21.82416667
32.09416667
44.345
31.34416667
39.03916667
37.85583333
46.83583333
32.81916667
36.02
54.79416667
82.4975
41.13888889
38.515625
55.38454861
45.97309028
41.38715278
52.00086806
58.27566964
110.6612319
75.96105072
29.67481884
28.96557971
27.39764493
46.56974638
96.98913043
127.7907609
62.67300725
